,age,job,education,default,balance,housing,loan,y
52693,29,2,2,0,2725,0,0,1
52694,28,2,2,0,204,0,0,1
52695,39,10,2,0,594,0,0,1
52696,38,2,3,0,413,0,0,1
52697,31,2,3,0,533,0,0,1
52698,29,2,2,0,2733,0,0,1
52699,60,8,3,0,2557,1,0,1
52700,72,6,1,0,2311,0,0,1
52701,27,4,2,0,4587,0,0,1
52702,43,5,1,0,2557,1,0,1
52703,51,2,1,0,1441,1,0,1
52704,46,2,3,0,22432,0,0,1
52705,54,2,3,0,8295,0,0,1
52706,32,5,2,0,227,0,0,1
52707,47,2,2,0,564,0,0,1
52708,30,6,2,0,2355,0,0,1
52709,40,3,2,0,228,0,0,1
52710,43,1,3,0,323,0,0,1
52711,37,5,2,0,1543,1,0,1
52712,25,8,2,0,1745,1,0,1
52713,29,2,3,0,985,1,0,1
52714,41,3,2,0,1296,0,0,1
52715,33,9,2,0,4145,0,0,1
52716,28,4,2,0,1855,0,0,1
52717,31,11,3,0,1137,0,0,1
52718,26,7,2,0,311,0,0,1
52719,37,2,3,0,2645,0,0,1
52720,32,2,2,0,1762,1,0,1
52721,55,5,2,0,549,0,0,1
52722,38,3,2,0,0,0,0,1
52723,22,10,2,0,794,0,0,1
52724,28,2,3,0,223,1,0,1
52725,34,5,2,0,94,0,0,1
52726,40,4,2,0,880,0,0,1
52727,46,2,3,0,1709,0,0,1
52728,28,9,3,0,3731,0,0,1
52729,62,8,3,0,795,0,0,1
52730,52,4,1,0,1624,0,0,1
52731,78,8,1,0,2787,0,0,1
52732,36,6,2,0,979,0,0,1
52733,65,9,1,0,711,0,0,1
52734,60,8,2,0,0,0,0,1
52735,85,8,1,0,232,0,0,1
52736,46,3,2,0,368,0,0,1
52737,35,9,2,0,978,0,0,1
52738,33,6,2,0,1026,1,0,1
52739,33,3,3,0,271,1,0,1
52740,31,4,1,0,34,0,0,1
52741,31,5,3,0,144,0,0,1
52742,33,7,1,0,309,0,0,1
52743,55,3,2,0,4685,0,0,1
52744,27,2,2,0,325,0,0,1
52745,69,8,3,0,740,0,0,1
52746,40,7,1,0,0,0,0,1
52747,27,2,3,0,222,0,0,1
52748,33,3,3,0,145,0,0,1
52749,48,4,3,0,48423,0,0,1
52750,35,2,2,0,725,0,0,1
52751,34,5,2,0,1056,0,0,1
52752,39,5,1,0,57,0,0,1
52753,35,4,2,0,1312,0,0,1
52754,30,5,2,0,308,1,0,1
52755,35,4,2,0,29,0,0,1
52756,57,9,3,0,17451,0,0,1
52757,43,2,3,0,4,0,0,1
52758,38,2,2,0,612,0,0,1
52759,32,2,3,0,8923,0,0,1
52760,39,2,3,0,66,0,0,1
52761,40,6,2,0,1615,0,0,1
52762,33,3,2,0,3,1,0,1
52763,41,2,2,0,1791,0,0,1
52764,76,7,1,0,3025,0,0,1
52765,28,6,2,0,123,0,1,1
52766,56,3,3,0,1322,0,0,1
52767,30,5,3,0,3342,0,0,1
52768,30,4,2,0,1026,0,0,1
52769,39,2,3,0,681,0,0,1
52770,33,3,2,0,2979,1,0,1
52771,29,5,3,0,3290,0,0,1
52772,28,8,2,0,152,0,0,1
52773,39,2,2,0,1515,1,0,1
52774,32,2,2,0,3,1,0,1
52775,27,7,2,0,535,0,0,1
52776,29,4,2,0,31,1,0,1
52777,39,3,2,0,5222,0,0,1
52778,67,8,1,0,2876,0,0,1
52779,55,7,2,0,664,0,0,1
52780,35,2,2,0,5103,0,0,1
52781,41,2,3,0,254,0,0,1
52782,36,6,2,0,1766,0,0,1
52783,48,6,2,0,0,0,0,1
52784,50,6,1,0,974,0,0,1
52785,51,6,1,0,9377,0,0,1
52786,63,9,2,0,19298,0,0,1
52787,27,5,2,0,2375,0,0,1
52788,32,6,2,0,475,0,0,1
52789,45,6,2,0,154,0,0,1
52790,54,5,2,0,2885,0,0,1
52791,28,3,3,0,2740,0,0,1
52792,40,2,3,0,3352,1,0,1
52793,29,5,2,0,761,0,0,1
52794,56,5,1,0,9018,0,0,1
52795,72,7,1,0,2305,0,0,1
52796,67,8,2,0,1146,0,0,1
52797,31,2,2,0,131,0,0,1
52798,35,2,2,0,1228,0,0,1
52799,55,2,3,0,1227,0,0,1
52800,62,4,1,0,3038,0,0,1
52801,55,3,2,0,5697,0,0,1
52802,32,2,3,0,312,0,0,1
52803,49,2,3,0,826,0,0,1
52804,54,7,2,0,4245,0,0,1
52805,34,5,2,0,2420,0,0,1
52806,36,2,3,0,56,0,0,1
52807,28,2,2,0,637,1,0,1
52808,48,2,3,0,85,0,0,1
52809,33,3,3,0,141,1,0,1
52810,49,5,1,0,539,0,0,1
52811,52,5,2,0,95,0,0,1
52812,26,2,2,0,866,0,0,1
52813,39,5,2,0,5656,0,0,1
52814,36,2,2,0,102,1,0,1
52815,53,3,2,0,1228,0,0,1
52816,38,8,2,0,78,0,0,1
52817,53,8,1,0,1500,0,0,1
52818,34,7,3,0,2764,0,0,1
52819,32,4,3,0,1240,0,0,1
52820,39,2,3,0,2812,0,0,1
52821,58,3,1,0,494,0,0,1
52822,50,5,1,0,421,0,0,1
52823,67,8,1,0,1431,0,0,1
52824,29,5,2,0,-21,0,0,1
52825,24,7,2,0,273,0,0,1
52826,56,5,1,0,10930,0,0,1
52827,26,2,2,0,238,0,0,1
52828,31,2,3,0,3384,0,0,1
52829,40,2,2,0,18043,1,0,1
52830,30,3,3,0,3285,0,0,1
52831,64,6,2,0,5707,0,0,1
52832,27,8,2,0,1134,0,0,1
52833,60,8,2,0,11,0,0,1
52834,37,2,2,0,3235,0,0,1
52835,31,3,2,0,200,0,0,1
52836,40,3,3,0,1646,1,0,1
52837,29,6,3,0,330,0,0,1
52838,44,8,2,0,2038,0,0,1
52839,45,7,3,0,1528,0,0,1
52840,61,8,3,0,2557,1,0,1
52841,55,2,2,0,2686,0,0,1
52842,43,3,2,0,1356,0,0,1
52843,27,2,3,0,2489,0,0,1
52844,31,3,2,0,2779,0,0,1
52845,38,3,3,0,87,0,0,1
52846,37,7,2,0,0,0,0,1
52847,36,5,2,0,980,0,0,1
52848,44,2,2,0,1611,0,0,1
52849,25,2,3,0,2,1,0,1
52850,53,4,2,0,1991,0,0,1
52851,30,6,2,0,513,1,0,1
52852,40,3,2,0,1360,1,0,1
52853,24,7,1,0,129,0,0,1
52854,71,7,2,0,7113,0,0,1
52855,25,6,2,0,26,0,0,1
52856,41,2,1,0,5310,1,0,1
52857,47,2,2,0,291,0,0,1
52858,40,7,2,0,5060,0,0,1
52859,31,3,3,0,616,0,0,1
52860,38,6,2,0,786,1,0,1
52861,43,6,2,0,699,0,0,1
52862,52,2,3,0,3634,0,0,1
52863,45,3,2,0,2551,0,0,1
52864,38,3,2,0,261,1,0,1
52865,39,7,1,0,0,0,0,1
52866,56,2,2,0,616,0,0,1
52867,43,6,2,0,3353,1,0,1
52868,61,5,2,0,-39,0,0,1
52869,49,4,1,0,563,0,0,1
52870,80,8,1,0,997,0,0,1
52871,46,3,2,0,555,0,0,1
52872,34,2,2,0,1749,1,0,1
52873,32,2,3,0,8928,0,0,1
52874,29,6,1,0,212,0,0,1
52875,29,7,2,0,482,0,0,1
52876,47,6,2,0,555,0,0,1
52877,60,3,2,0,10922,0,0,1
52878,34,4,2,0,-100,1,0,1
52879,55,7,1,0,0,0,0,1
52880,29,4,2,0,464,0,0,1
52881,26,5,2,0,271,0,0,1
52882,59,8,1,0,83,0,0,1
52883,64,8,2,0,2806,0,0,1
52884,38,4,2,0,788,1,0,1
52885,34,2,3,0,673,1,0,1
52886,45,2,2,0,3433,0,0,1
52887,28,10,2,0,3054,0,0,1
52888,35,2,3,0,122,0,0,1
52889,42,2,2,0,387,0,0,1
52890,36,4,2,0,1968,0,0,1
52891,46,4,2,0,154,0,0,1
52892,40,2,3,0,0,0,0,1
52893,56,8,3,0,1802,0,0,1
52894,27,3,2,0,914,0,0,1
52895,43,2,3,0,424,0,0,1
52896,60,6,2,0,107,0,0,1
52897,32,3,2,0,51,0,0,1
52898,31,4,3,0,80,0,0,1
52899,35,6,3,0,4831,0,0,1
52900,54,5,2,0,24,0,0,1
52901,36,7,2,0,125,0,0,1
52902,60,3,3,0,2986,0,0,1
52903,40,2,2,0,938,0,0,1
52904,61,5,1,0,112,0,0,1
52905,52,6,2,0,7119,0,0,1
52906,27,4,2,0,759,1,0,1
52907,61,5,2,0,1947,0,0,1
52908,43,3,2,0,-174,0,0,1
52909,40,2,2,0,-17,1,0,1
52910,36,2,3,0,71,0,0,1
52911,26,2,2,0,841,0,0,1
52912,51,3,1,0,6189,0,0,1
52913,25,5,1,0,287,0,0,1
52914,49,4,2,0,-531,0,0,1
52915,47,2,2,0,1167,1,0,1
52916,36,4,3,0,994,0,0,1
52917,46,6,2,0,7442,0,0,1
52918,32,10,2,0,4948,0,0,1
52919,64,8,2,0,3192,0,0,1
52920,27,5,2,0,1347,0,0,1
52921,58,2,2,0,2155,0,1,1
52922,27,3,3,0,2531,0,0,1
52923,35,1,3,0,169,0,0,1
52924,55,2,2,0,3166,0,0,1
52925,52,3,3,0,2040,0,0,1
52926,28,5,2,0,158,0,0,1
52927,37,4,3,0,1000,1,0,1
52928,54,2,2,0,2382,0,0,1
52929,32,4,2,0,207,0,0,1
52930,60,6,1,0,6535,0,0,1
52931,60,5,2,0,10880,0,0,1
52932,52,7,1,0,306,0,0,1
52933,34,3,2,0,651,0,0,1
52934,40,5,1,0,4022,0,0,1
52935,47,4,2,0,362,0,0,1
52936,29,10,3,0,19,0,0,1
52937,33,2,3,0,3299,0,0,1
52938,39,2,3,0,763,0,0,1
52939,53,4,2,0,1796,0,0,1
52940,35,2,2,0,2975,0,0,1
52941,67,8,2,0,704,0,0,1
52942,59,4,2,0,3735,0,0,1
52943,54,2,2,0,2170,1,1,1
52944,31,2,2,0,376,1,0,1
52945,39,2,3,0,2763,1,0,1
52946,36,4,2,0,1227,1,0,1
52947,37,2,3,0,239,0,0,1
52948,36,2,3,0,254,0,0,1
52949,51,5,2,0,1000,0,0,1
52950,42,3,2,0,994,1,0,1
52951,21,11,2,0,215,0,0,1
52952,34,3,2,0,133,0,0,1
52953,30,9,2,0,242,1,0,1
52954,51,3,2,0,5302,1,0,1
52955,54,9,2,0,2204,0,0,1
52956,34,5,2,0,1756,0,0,1
52957,49,5,2,0,-2,0,0,1
52958,39,4,2,0,1567,1,0,1
52959,48,4,2,0,661,0,0,1
52960,36,6,2,0,1771,0,0,1
52961,35,4,2,0,897,1,0,1
52962,32,4,2,0,114,0,0,1
52963,38,2,3,0,0,1,0,1
52964,49,1,1,0,461,0,0,1
52965,26,4,2,0,274,0,0,1
52966,33,5,2,0,408,0,0,1
52967,33,2,2,0,934,0,0,1
52968,28,3,2,0,376,0,0,1
52969,32,3,2,0,115,0,0,1
52970,26,7,3,0,567,0,0,1
52971,52,2,2,0,381,0,0,1
52972,66,8,1,0,1612,0,0,1
52973,33,4,3,0,5473,0,0,1
52974,27,2,2,0,842,0,0,1
52975,53,3,3,0,2036,0,0,1
52976,33,2,2,0,3050,0,0,1
52977,43,5,2,0,982,1,0,1
52978,48,4,2,0,1313,0,0,1
52979,48,5,2,0,182,1,0,1
52980,32,4,3,0,8866,0,0,1
52981,56,2,3,0,3287,0,0,1
52982,37,7,1,0,7013,0,0,1
52983,28,3,2,0,-391,0,0,1
52984,61,8,2,0,937,0,0,1
52985,53,4,2,0,1795,0,0,1
52986,42,7,1,0,-190,0,0,1
52987,47,2,3,0,288,0,0,1
52988,49,3,2,0,2151,1,0,1
52989,35,3,2,0,1567,1,0,1
52990,25,2,2,0,504,0,0,1
52991,54,3,2,0,2225,0,0,1
52992,39,1,2,0,-173,1,0,1
52993,45,4,2,0,524,0,0,1
52994,39,6,3,0,1614,0,0,1
52995,27,3,3,0,675,0,0,1
52996,48,3,2,0,825,0,0,1
52997,28,3,2,0,158,0,0,1
52998,30,2,3,0,876,0,0,1
52999,29,2,3,0,1026,0,0,1
53000,34,7,3,0,172,0,0,1
53001,28,7,2,0,798,0,0,1
53002,26,4,2,0,710,1,1,1
53003,47,4,2,0,524,0,0,1
53004,44,7,1,0,217,0,0,1
53005,72,6,3,0,132,0,0,1
53006,28,3,2,0,179,0,0,1
53007,24,10,2,0,1249,0,0,1
53008,46,3,3,0,2412,0,0,1
53009,35,2,3,0,850,1,1,1
53010,58,7,1,0,1265,0,0,1
53011,27,3,2,0,710,1,1,1
53012,29,5,2,0,-270,1,0,1
53013,32,4,2,0,271,1,0,1
53014,42,2,2,0,27719,0,0,1
53015,46,3,2,0,556,0,0,1
53016,30,2,2,0,4206,0,0,1
53017,49,1,1,0,313,0,0,1
53018,31,2,3,0,505,0,0,1
53019,72,8,2,0,5715,0,0,1
53020,53,2,3,0,1624,0,0,1
53021,35,9,2,0,2096,0,0,1
53022,38,2,2,0,611,0,0,1
53023,65,6,1,0,5025,0,0,1
53024,63,8,1,0,12067,0,0,1
53025,23,7,2,0,684,0,0,1
53026,34,6,2,0,4536,0,0,1
53027,26,4,2,0,759,1,0,1
53028,29,3,2,0,157,0,0,1
53029,26,6,2,0,3144,0,0,1
53030,26,2,3,0,392,0,0,1
53031,53,4,1,0,1315,0,0,1
53032,48,4,2,0,3365,0,0,1
53033,43,3,3,0,3140,0,0,1
53034,54,4,2,0,1693,0,0,1
53035,34,2,3,0,81,0,0,1
53036,76,8,2,0,777,0,0,1
53037,59,7,2,0,2915,0,0,1
53038,29,7,1,0,237,0,0,1
53039,22,7,2,0,683,0,0,1
53040,50,7,1,0,3764,0,0,1
53041,44,3,2,0,1356,0,0,1
53042,40,2,2,0,1981,0,0,1
53043,37,3,2,0,1763,0,0,1
53044,35,5,4,0,618,0,0,1
53045,49,2,3,0,2383,0,0,1
53046,36,3,2,0,1510,0,0,1
53047,47,2,2,0,558,0,0,1
53048,31,8,2,0,3985,0,0,1
53049,30,3,2,0,2733,0,0,1
53050,30,6,1,0,167,0,0,1
53051,59,8,1,0,2538,0,0,1
53052,27,2,2,0,866,0,0,1
53053,32,3,3,0,1415,0,0,1
53054,38,5,2,0,2843,0,0,1
53055,42,4,2,0,-241,1,0,1
53056,48,4,2,0,3709,0,0,1
53057,42,3,2,0,797,0,0,1
53058,54,9,2,0,961,0,0,1
53059,33,3,2,0,1698,0,0,1
53060,34,4,2,0,869,0,0,1
53061,30,4,3,0,1170,0,0,1
53062,35,8,2,0,152,0,0,1
53063,60,2,3,0,266,0,0,1
53064,48,4,3,0,3726,0,0,1
53065,32,5,2,0,113,0,0,1
53066,28,8,2,0,483,0,0,1
53067,24,2,3,0,392,0,0,1
53068,27,2,2,0,942,0,0,1
53069,32,3,3,0,617,0,0,1
53070,27,2,3,0,400,0,0,1
53071,32,3,2,0,366,0,0,1
53072,32,2,2,0,302,0,0,1
53073,26,8,2,0,23626,0,0,1
53074,43,2,3,0,2282,0,0,1
53075,58,10,1,0,100,0,0,1
53076,35,1,2,0,2971,0,0,1
53077,48,2,3,0,2636,0,0,1
53078,27,4,2,0,8120,0,0,1
53079,36,4,2,0,96,0,0,1
53080,35,6,2,0,5640,0,0,1
53081,65,8,1,0,310,0,0,1
53082,37,2,2,0,1968,0,0,1
53083,44,2,1,0,3228,0,0,1
53084,66,8,2,0,19308,0,0,1
53085,30,4,2,0,129,1,0,1
53086,37,2,2,0,0,1,0,1
53087,41,4,3,0,-317,0,0,1
53088,32,2,2,0,3940,1,0,1
53089,49,2,2,0,334,0,0,1
53090,45,4,1,0,663,1,0,1
53091,39,3,1,0,12322,0,0,1
53092,28,2,3,0,223,1,0,1
53093,31,3,2,0,303,0,0,1
53094,71,8,1,0,2600,0,0,1
53095,31,3,2,0,168,0,0,1
53096,38,1,3,0,1647,0,0,1
53097,33,1,2,0,301,1,0,1
53098,38,4,1,0,197,0,0,1
53099,43,9,2,0,0,0,0,1
53100,35,6,2,0,563,0,0,1
53101,65,2,2,0,587,0,0,1
53102,25,4,2,0,901,0,0,1
53103,29,6,2,0,2585,0,0,1
53104,31,3,2,0,70,1,0,1
53105,43,9,2,0,0,0,0,1
53106,29,10,2,0,163,0,0,1
53107,32,3,2,0,484,1,0,1
53108,50,6,2,0,391,0,0,1
53109,29,5,1,0,-271,1,0,1
53110,29,4,2,0,5094,1,0,1
53111,31,3,3,0,882,0,0,1
53112,43,2,2,0,5062,0,0,1
53113,27,2,3,0,363,0,0,1
53114,39,1,2,0,-172,0,0,1
53115,31,2,3,0,146,0,0,1
53116,40,1,3,0,0,0,0,1
53117,36,3,2,0,96,0,0,1
53118,52,2,3,0,82,0,0,1
53119,32,2,2,0,10570,0,0,1
53120,38,7,2,0,462,1,0,1
53121,60,2,3,0,0,0,0,1
53122,37,6,2,0,1629,0,0,1
53123,23,7,2,0,492,1,0,1
53124,32,2,3,0,222,0,0,1
53125,65,9,1,0,43,0,0,1
53126,33,8,2,0,2066,0,0,1
53127,27,2,3,0,389,0,0,1
53128,24,9,2,0,687,0,0,1
53129,38,2,3,0,76,0,0,1
53130,37,4,3,0,7938,0,0,1
53131,45,2,3,0,2383,0,0,1
53132,33,6,2,0,181,0,0,1
53133,34,1,3,0,1618,1,0,1
53134,41,5,2,0,2417,0,0,1
53135,40,3,1,0,5303,1,0,1
53136,50,3,2,0,198,1,0,1
53137,49,3,2,0,369,0,0,1
53138,35,2,3,0,1752,0,0,1
53139,37,5,2,0,10024,0,0,1
53140,26,4,2,0,759,1,0,1
53141,52,2,3,0,2678,0,0,1
53142,29,5,1,0,32,1,0,1
53143,60,3,2,0,824,1,0,1
53144,43,5,1,0,2557,1,0,1
53145,35,2,3,0,1755,0,0,1
53146,35,9,3,0,415,0,0,1
53147,35,3,2,0,27,1,0,1
53148,36,3,2,0,2978,0,0,1
53149,28,8,2,0,4119,0,0,1
53150,61,8,2,0,1851,0,0,1
53151,32,5,2,0,477,0,0,1
53152,31,2,2,0,1330,0,0,1
53153,24,5,2,0,835,1,0,1
53154,62,5,1,0,362,0,0,1
53155,34,3,2,0,1537,1,0,1
53156,35,2,3,0,7920,0,0,1
53157,41,5,3,0,3171,0,0,1
53158,30,4,2,0,1,1,0,1
53159,26,7,2,0,-28,0,0,1
53160,34,2,3,0,327,1,0,1
53161,52,1,3,0,1961,0,0,1
53162,37,2,3,0,536,0,0,1
53163,39,5,3,0,1616,0,0,1
53164,51,4,2,0,234,0,0,1
53165,54,7,2,0,1636,0,0,1
53166,31,4,2,0,750,1,0,1
53167,29,3,3,0,0,1,0,1
53168,38,4,2,0,622,0,0,1
53169,59,6,3,0,2091,1,0,1
53170,37,2,2,0,5108,0,0,1
53171,33,2,3,0,1778,0,0,1
53172,55,8,1,0,0,0,0,1
53173,48,5,2,0,237,0,1,1
53174,35,2,2,0,1227,0,0,1
53175,59,5,2,0,179,0,0,1
53176,41,4,2,0,783,0,0,1
53177,33,7,2,0,476,1,0,1
53178,75,8,3,0,3205,0,0,1
53179,29,6,2,0,456,0,0,1
53180,47,3,2,0,8374,0,0,1
53181,24,4,3,0,348,1,0,1
53182,33,4,2,0,1335,0,0,1
53183,43,4,2,0,132,0,0,1
53184,24,5,3,0,3412,0,0,1
53185,49,3,1,0,412,0,0,1
53186,61,2,3,0,2351,0,0,1
53187,45,7,1,0,3067,0,0,1
53188,40,3,2,0,3077,0,0,1
53189,27,11,3,0,3733,1,0,1
53190,32,3,2,0,0,1,0,1
53191,45,2,2,0,1611,0,0,1
53192,49,6,1,0,-18,1,0,1
53193,27,6,3,0,1139,0,0,1
53194,61,6,2,0,566,0,0,1
53195,24,2,2,0,0,0,0,1
53196,33,7,2,0,243,1,0,1
53197,56,8,3,0,734,0,0,1
53198,46,2,3,0,7049,0,0,1
53199,30,4,3,0,-475,0,0,1
53200,71,8,2,0,1130,0,0,1
53201,26,8,2,0,1186,0,0,1
53202,29,5,2,0,-32,1,0,1
53203,57,2,2,0,265,0,0,1
53204,30,1,3,0,297,0,0,1
53205,27,4,3,0,2855,0,0,1
53206,38,3,2,0,603,0,0,1
53207,32,2,2,0,133,0,0,1
53208,44,7,2,0,0,0,0,1
53209,41,4,2,0,4775,0,0,1
53210,35,6,3,0,2996,0,0,1
53211,48,5,2,0,822,0,0,1
53212,26,5,2,0,1243,0,0,1
53213,35,5,2,0,1354,1,0,1
53214,52,5,1,0,-536,0,0,1
53215,46,3,2,0,-99,1,0,1
53216,36,3,2,0,1471,0,0,1
53217,48,3,2,0,1376,0,0,1
53218,27,2,3,0,0,1,0,1
53219,48,4,1,0,4100,0,0,1
53220,53,2,2,0,2154,0,0,1
53221,58,4,2,0,3589,1,0,1
53222,20,9,3,0,779,0,0,1
53223,44,2,2,0,274,0,0,1
53224,33,2,2,0,1809,0,0,1
53225,47,4,2,0,3675,0,0,1
53226,35,3,2,0,520,0,0,1
53227,49,7,3,0,2944,0,0,1
53228,30,4,2,0,1265,1,0,1
53229,32,3,3,0,81,0,0,1
53230,37,3,2,0,4538,0,0,1
53231,52,2,2,0,2104,0,0,1
53232,30,4,2,0,377,1,0,1
53233,38,2,1,0,5305,0,0,1
53234,49,7,2,0,2200,0,0,1
53235,78,8,1,0,232,0,0,1
53236,38,3,2,0,11154,0,0,1
53237,64,8,1,0,2890,0,0,1
53238,35,5,3,0,1503,0,0,1
53239,30,3,2,0,137,0,0,1
53240,25,8,2,0,1861,0,0,1
53241,38,6,2,0,-381,0,0,1
53242,27,2,3,0,2489,0,0,1
53243,35,4,2,0,0,1,0,1
53244,33,3,2,0,149,0,0,1
53245,57,4,2,0,3035,0,0,1
53246,52,1,1,0,28,0,0,1
53247,32,3,2,0,921,0,0,1
53248,53,7,1,0,1776,0,0,1
53249,42,4,2,0,2042,1,0,1
53250,26,2,2,0,2613,0,0,1
53251,32,2,3,0,1026,0,0,1
53252,41,3,2,0,1268,1,0,1
53253,27,2,2,0,41,0,0,1
53254,37,2,3,0,488,0,0,1
53255,43,4,3,0,9864,0,0,1
53256,33,6,2,0,1462,0,0,1
53257,26,3,3,0,-67,1,0,1
53258,46,3,2,0,1167,1,0,1
53259,60,7,2,0,544,0,0,1
53260,30,6,2,0,182,0,0,1
53261,42,3,3,0,424,0,0,1
53262,28,4,3,0,23,1,0,1
53263,56,3,1,0,1004,0,0,1
53264,33,2,2,0,2066,0,0,1
53265,56,7,2,0,0,1,0,1
53266,37,5,2,0,2915,0,0,1
53267,28,3,2,0,386,0,0,1
53268,26,6,2,0,677,0,0,1
53269,37,4,2,0,250,1,0,1
53270,67,8,2,0,800,0,0,1
53271,32,7,2,0,-268,1,0,1
53272,28,9,1,0,550,0,0,1
53273,47,3,2,0,1347,0,1,1
53274,32,5,2,0,2040,0,0,1
53275,28,2,2,0,109,0,0,1
53276,47,5,2,0,367,1,0,1
53277,31,7,1,0,195,0,0,1
53278,44,2,3,0,241,0,0,1
53279,33,3,2,0,557,0,0,1
53280,40,3,2,0,777,0,0,1
53281,57,9,2,0,0,0,0,1
53282,28,6,2,0,2583,0,0,1
53283,65,8,1,0,1486,0,0,1
53284,35,2,2,0,1277,0,0,1
53285,38,2,3,0,624,0,0,1
53286,27,2,3,0,362,0,0,1
53287,26,11,2,0,111,0,0,1
53288,35,3,2,0,3052,0,0,1
53289,30,2,3,0,312,0,0,1
53290,31,2,2,0,2733,1,0,1
53291,61,8,1,0,55,0,0,1
53292,47,2,3,0,2881,0,0,1
53293,30,1,3,0,3472,0,0,1
53294,67,8,1,0,694,0,0,1
53295,40,7,2,0,2820,1,0,1
53296,27,4,2,0,158,0,0,1
53297,72,8,2,0,0,0,0,1
53298,34,3,2,0,1567,1,0,1
53299,32,4,2,0,228,1,0,1
53300,47,3,3,0,5347,0,0,1
53301,40,4,2,0,4775,0,0,1
53302,55,2,3,0,2239,0,0,1
53303,37,3,2,0,2998,0,0,1
53304,55,5,1,0,0,0,0,1
53305,28,8,3,0,161,0,0,1
53306,50,2,3,0,560,0,0,1
53307,59,2,1,0,1731,0,0,1
53308,27,7,3,0,4465,0,0,1
53309,33,7,2,0,1978,0,0,1
53310,48,9,2,0,926,0,0,1
53311,34,7,3,0,5145,0,0,1
53312,31,3,2,0,623,0,0,1
53313,32,4,2,0,3142,0,0,1
53314,25,10,2,0,108,0,0,1
53315,63,4,1,0,255,0,0,1
53316,37,3,2,0,18,1,0,1
53317,35,7,2,0,463,0,0,1
53318,60,8,2,0,108,0,0,1
53319,39,5,2,0,2047,0,0,1
53320,27,3,2,0,865,0,0,1
53321,68,6,1,0,2347,0,0,1
53322,42,3,2,0,1363,0,0,1
53323,42,3,2,0,1707,0,0,1
53324,31,3,2,0,2731,0,0,1
53325,27,5,2,0,168,0,0,1
53326,36,5,2,0,62,1,0,1
53327,33,4,2,0,478,1,0,1
53328,45,4,1,0,876,0,0,1
53329,33,3,3,0,2429,0,0,1
53330,26,7,2,0,81,0,0,1
53331,47,3,2,0,50,0,0,1
53332,42,4,2,0,145,0,0,1
53333,37,5,2,0,4017,0,0,1
53334,36,2,3,0,3830,1,0,1
53335,38,3,3,0,619,1,0,1
53336,32,3,2,0,293,1,0,1
53337,31,2,2,0,324,0,0,1
53338,40,6,2,0,-2948,1,0,1
53339,38,4,2,0,2573,0,0,1
53340,32,2,3,0,8914,0,0,1
53341,29,5,2,0,748,1,0,1
53342,36,3,2,0,899,1,0,1
53343,33,2,2,0,72,1,0,1
53344,35,7,2,0,2066,0,0,1
53345,52,3,2,0,989,0,0,1
53346,48,7,2,0,1730,1,0,1
53347,45,4,1,0,877,0,0,1
53348,47,2,3,0,3663,0,0,1
53349,66,8,2,0,2808,0,0,1
53350,38,3,2,0,0,0,0,1
53351,27,6,2,0,169,0,0,1
53352,26,4,2,0,801,0,0,1
53353,31,2,2,0,169,0,0,1
53354,40,2,3,0,2720,0,0,1
53355,55,3,3,0,2037,0,0,1
53356,36,4,1,0,376,0,0,1
53357,21,11,1,0,426,0,0,1
53358,25,4,2,0,0,0,1,1
53359,54,5,1,0,723,0,0,1
53360,63,4,3,0,2237,0,0,1
53361,30,2,2,0,131,1,0,1
53362,34,2,3,0,1057,0,0,1
53363,32,2,2,0,294,1,0,1
53364,31,5,2,0,409,0,0,1
53365,26,2,3,0,828,0,0,1
53366,39,9,1,0,1908,0,0,1
53367,34,5,2,0,2989,0,0,1
53368,52,4,1,0,1624,0,0,1
53369,54,5,2,0,655,0,0,1
53370,29,2,3,0,1443,0,0,1
53371,42,4,2,0,732,0,0,1
53372,69,7,1,0,3769,0,0,1
53373,27,7,2,0,535,0,0,1
53374,30,2,3,0,535,0,0,1
53375,39,2,2,0,2762,0,0,1
53376,26,2,3,0,362,0,0,1
53377,30,6,2,0,7773,0,0,1
53378,26,7,2,0,643,0,0,1
53379,34,6,3,0,415,0,0,1
53380,29,3,3,0,23,1,0,1
53381,57,2,3,0,96,0,0,1
53382,48,10,1,0,46,0,0,1
53383,34,4,2,0,88,1,0,1
53384,26,3,2,0,711,1,1,1
53385,21,11,2,0,71,0,0,1
53386,58,2,2,0,314,0,0,1
53387,60,2,2,0,3908,0,0,1
53388,27,6,2,0,1347,0,0,1
53389,36,2,2,0,10892,0,0,1
53390,32,7,2,0,2091,0,0,1
53391,45,5,2,0,293,0,0,1
53392,42,2,3,0,1257,0,0,1
53393,47,2,2,0,600,0,0,1
53394,29,2,3,0,15040,0,0,1
53395,30,4,2,0,305,0,0,1
53396,37,2,2,0,496,0,0,1
53397,39,5,1,0,1841,1,0,1
53398,34,2,3,0,472,0,0,1
53399,43,7,1,0,1615,1,0,1
53400,35,5,2,0,29,0,0,1
53401,57,6,2,0,35,0,0,1
53402,65,5,3,0,4815,0,0,1
53403,76,8,1,0,2224,0,0,1
53404,27,1,2,0,2329,0,0,1
53405,24,11,3,0,235,0,0,1
53406,39,6,3,0,87,0,0,1
53407,39,4,2,0,3138,0,0,1
53408,32,3,2,0,7104,1,0,1
53409,35,2,2,0,3475,0,0,1
